Movie,Waking Madison,Waking Madison,2010,89,Drama
Movie,Godzilla,Godzilla,2014,123,"Action,adventure,sci-fi"
Movie,Land,Land,2010,76,Documentary
Movie,The Babymakers,The Babymakers,2012,95,Comedy
Movie,Electric Slide,Electric Slide,2014,95,"Action,biography,crime"
Movie,Krystal,Krystal,2017,90,"Comedy,drama"
Movie,Pee-wee''s Big Holiday,Pee-wee''s Big Holiday,2016,90,"Adventure,comedy,family"
Movie,Approaching Midnight,Approaching Midnight,2013,86,"Crime,drama,romance"
Movie,Hotel Transylvania,Hotel Transylvania,2012,91,"Animation,comedy,family"
Movie,Pet Sematary,Pet Sematary,2019,,Horror
Movie,Retreat!,Retreat!,2016,,"Comedy,drama,war"
Movie,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,2014,96,Drama
Short,Eloise,Eloise,2014,11,"Drama,short"
Movie,Everyday Sunshine: The Story of Fishbone,Everyday Sunshine: The Story of Fishbone,2010,107,"Documentary,music"
Movie,The Town,The Town,2010,125,"Crime,drama,thriller"
Movie,Río de oro,Río de oro,2010,,Western
Movie,Whatever Happened to Pete Blaggit?,Whatever Happened to Pete Blaggit?,2012,94,"Comedy,sci-fi"
Movie,The Kids Are All Right,The Kids Are All Right,2010,106,"Comedy,drama,romance"
Movie,The Fallen Word,The Fallen Word,2013,60,"Drama,fantasy,mystery"
Movie,Ivan Mosjoukine ou L''enfant du carnaval,Ivan Mosjoukine ou L''enfant du carnaval,2016,67,Documentary
Movie,Killer by Nature,Killer by Nature,2010,94,"Adventure,crime,drama"
Movie,Pox,Pox,2011,100,"Comedy,sci-fi"
Movie,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86,"Animation,comedy,crime"
Movie,Gangster Exchange,Gangster Exchange,2010,95,Action
Movie,Loot,Loot,2011,,"Action,comedy,crime"
Movie,Neowolf,Neowolf,2010,88,"Horror,thriller"
Movie,Night Traveler,Night Traveler,2013,,Adventure
Movie,Fun in the Army,Fauj Mein Mauj,2010,,Comedy
Movie,The Speed of Thought,The Speed of Thought,2011,93,"Sci-fi,thriller"
Movie,The Avengers,The Avengers,2012,143,"Action,adventure,sci-fi"
Movie,Epic,Epic,2013,102,"Adventure,animation,family"
Movie,The Sighting,Travis,2016,98,"Horror,sci-fi,thriller"
Movie,Duel of Legends,Duel of Legends,2018,,"Action,drama,sport"
Video,Change Your Life!,Change Your Life!,2010,,Comedy
Movie,Jack & Diane,Jack & Diane,2012,110,"Drama,horror,romance"
Movie,Jackson Arms,Jackson Arms,2015,90,Romance
Movie,Risen,Risen,2010,121,"Biography,drama"
Movie,Sir Billi,Sir Billi,2012,76,"Adventure,animation,comedy"
Movie,Folie à deux,Folie à deux,2012,,Drama
Movie,Bloudím,Bloudím,2010,75,Drama
Movie,Naked Run,Naked Run,2011,84,Comedy
Movie,A Summer Song,A Summer Song,2010,,Drama
Movie,This Is What Love in Action Looks Like,This Is What Love in Action Looks Like,2011,74,Documentary
Movie,Great American Dream,Great American Dream,2013,90,"Drama,sport"
Movie,Kolorádó Kid,Kolorádó Kid,2010,111,"Drama,romance"
Movie,The Sweeney,The Sweeney,2012,112,"Action,crime,drama"
Movie,2001 Maniacs: Field of Screams,2001 Maniacs: Field of Screams,2010,84,"Comedy,horror"
Movie,Immortal Island,Immortal Island,2011,84,"Adventure,horror,thriller"
Movie,Wide Blue Yonder,Wide Blue Yonder,2010,82,"Comedy,drama"
Movie,The Golden Greek: The Harry Agganis Story,The Golden Greek: The Harry Agganis Story,2010,,Documentary
Movie,Super Troopers 2,Super Troopers 2,2018,99,"Comedy,crime,mystery"
Movie,Evangelion: 3.0 You Can (Not) Redo,Evangerion shin gekijôban: Kyu,2012,96,"Action,animation,drama"
Movie,Zenitram,Zenitram,2010,103,"Action,adventure,comedy"
Movie,Lupin the 3rd,Rupan sansei,2014,133,"Action,adventure,comedy"
Movie,Dukun,Dukun,2018,108,"Horror,thriller"
Movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92,"Adventure,animation,comedy"
Movie,Letting Go,Letting Go,2012,83,"Drama,romance"
Movie,6 Month Rule,6 Month Rule,2011,100,Comedy
Movie,Catharsis,Katharsis,2011,89,Mystery
Movie,Jungle Cruise,Jungle Cruise,2019,,Adventure
Movie,Touch Wood,Touch Wood,2010,,Comedy
Movie,The Nightclub Days,The Nightclub Days,2012,,Comedy
Movie,"Surprise, Surprise","Surprise, Surprise",2010,83,Drama
Movie,My Soul to Take,My Soul to Take,2010,107,"Horror,mystery,thriller"
Movie,Red State,Red State,2011,88,"Action,crime,horror"
Movie,The Dot Man,The Dot Man,2017,,"Drama,thriller"
Movie,Beijing Taxi,Beijing Taxi,2010,78,Documentary
Movie,The Secret Philosophy,The Secret Philosophy,2010,90,Thriller
Movie,Rain Falls from Earth: Surviving Cambodia''s Darkest Hour,Rain Falls from Earth: Surviving Cambodia''s Darkest Hour,2011,,Documentary
Movie,Rift,Rift,2011,100,"Horror,thriller"
Movie,Bury the Hatchet,Bury the Hatchet,2010,120,Documentary
Movie,Chûshingura,Chûshingura,2016,76,\n
Movie,Bulletface,Bulletface,2010,82,Thriller
Movie,First Circle,First Circle,2010,72,Documentary
Movie,Jewtopia,Jewtopia,2012,90,"Comedy,romance"
Movie,Please Give,Please Give,2010,87,"Comedy,drama"
Movie,Harm''s Way,Harm''s Way,2010,82,Thriller
Movie,Torn,Torn,2010,,Thriller
Movie,Eat Pray Love,Eat Pray Love,2010,133,"Drama,romance"
Movie,Mama I Want to Sing,Mama I Want to Sing,2011,100,Musical
Movie,Sanctum,Sanctum,2011,108,"Adventure,drama,thriller"
Movie,AIR: The Musical,AIR: The Musical,2010,100,"Comedy,musical,romance"
Movie,Snitch,Snitch,2013,112,"Action,drama,thriller"
Tvmovie,Mr. Hockey: The Gordie Howe Story,Mr. Hockey: The Gordie Howe Story,2013,87,"Biography,drama,sport"
Movie,Wreckage,Wreckage,2010,87,"Horror,thriller"
Movie,Drain Baby,Drain Baby,2011,,Horror
Movie,Legends of Oz: Dorothy''s Return,Legends of Oz: Dorothy''s Return,2013,88,"Adventure,animation,family"
Movie,The Wedding Ringer,The Wedding Ringer,2015,101,Comedy
Tvmovie,Medium Raw: Night of the Wolf,Medium Raw: Night of the Wolf,2010,100,"Fantasy,thriller"
Movie,Hyenas,Hyenas,2011,92,Horror
Movie,Repo,Repo,2010,97,"Comedy,drama"
Movie,Rollerboy,Rollerboy,2013,81,Documentary
Movie,Honor,Kavod,2010,118,"Crime,drama,thriller"
Movie,The Switch,The Switch,2010,101,"Comedy,drama,romance"
Movie,RxCannabis: A Freedom Tale,RxCannabis: A Freedom Tale,2018,83,Documentary
Movie,Hamlet A.D.D.,Hamlet A.D.D.,2014,95,"Animation,comedy,fantasy"
Movie,Gun of the Black Sun,Gun of the Black Sun,2011,90,Fantasy
Movie,Letters to Juliet,Letters to Juliet,2010,105,"Adventure,comedy,drama"
Movie,How to Train Your Dragon,How to Train Your Dragon,2010,98,"Action,adventure,animation"
Movie,Shrek Forever After,Shrek Forever After,2010,93,"Adventure,animation,comedy"
Movie,Blur,Blur,2011,90,"Drama,mystery,thriller"
Movie,From Prada to Nada,From Prada to Nada,2011,107,"Comedy,drama,romance"
Movie,The Whistleblower,The Whistleblower,2010,112,"Action,biography,crime"
Video,Between the Sand and the Sky,Between the Sand and the Sky,2014,4,"Adventure,romance,western"
Movie,Don''t Fade Away,Don''t Fade Away,2010,89,Drama
Movie,The Key Man,The Key Man,2011,80,"Crime,drama,thriller"
Movie,Suite Française,Suite Française,2014,107,"Drama,romance,war"
Movie,Psych:9,Psych:9,2010,98,"Horror,mystery,thriller"
Movie,Acts of Violence,Acts of Violence,2010,,"Crime,drama,thriller"
Video,Butchered,Butchered,2010,71,Horror
Video,Silent Vengeance,Silent Vengeance,2011,90,Horror
Video,Privileged,Privileged,2010,,Drama
Short,Red Princess Blues,Red Princess Blues,2010,11,"Action,short,thriller"
Movie,Westbrick Murders,Westbrick Murders,2010,90,"Action,crime,thriller"
Movie,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169,"Adventure,family,fantasy"
Movie,Love & Mercy,Love & Mercy,2014,121,"Biography,drama,music"
Video,Blood: A Butcher''s Tale,Blood: A Butcher''s Tale,2010,,Horror
Movie,The Thing,The Thing,2011,103,"Horror,mystery,sci-fi"
Movie,The Grind,The Grind,2012,85,"Crime,thriller"
Movie,The Unlikely''s,The Unlikely''s,2016,,Comedy
Tvepisode,"The $10,000 Gift","The $10,000 Gift",2010,,Romance
Movie,Black Butterflies,Black Butterflies,2011,100,"Biography,drama"
Movie,Prey,Proie,2010,90,"Adventure,drama,horror"
Video,N.Y.C. Underground,N.Y.C. Underground,2013,87,"Action,thriller"
Movie,Eager to Die,Eager to Die,2010,109,"Drama,thriller"
Movie,Exposed,Exposed,2012,82,"Drama,mystery,thriller"
Movie,A Merry Friggin'' Christmas,A Merry Friggin'' Christmas,2014,88,Comedy
Movie,Movin'' In,Movin'' In,2010,95,"Comedy,romance"
Tvminiseries,Bloodletting & Miraculous Cures,Bloodletting & Miraculous Cures,2010,60,Drama
Movie,House Under Siege,House Under Siege,2010,78,"Action,thriller"
Movie,Monkeyman935,Monkeyman935,2010,,Horror
Video,RMS Titanic: The Story Biograph Told,RMS Titanic: The Story Biograph Told,2012,60,"Adventure,documentary,drama"
Movie,Unthinkable,Unthinkable,2010,97,"Drama,thriller"
Movie,Jackboots on Whitehall,Jackboots on Whitehall,2010,91,"Animation,comedy,sci-fi"
Movie,Gangster Kittens,Gangster Kittens,2016,,"Drama,thriller"
Movie,Periphery,Periphery,2011,,Drama
Movie,Victim,Victim,2010,90,"Horror,thriller"
Movie,The Legend of Tarzan,The Legend of Tarzan,2016,110,"Action,adventure,drama"
Movie,The Happy Housewife,De gelukkige huisvrouw,2010,100,"Comedy,drama,romance"
Movie,I Am Not a Bird,I Am Not a Bird,2018,,"Drama,thriller"
Movie,The Dead Undead,The Dead Undead,2010,89,"Action,horror,sci-fi"
Video,Hogzilla,Hogzilla,2014,90,Horror
Movie,Truth About Kerry,Truth About Kerry,2010,84,"Drama,mystery,thriller"
Movie,Pizza with Bullets,Pizza with Bullets,2010,99,Comedy
Movie,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,2010,146,"Adventure,family,fantasy"
Movie,Road to Red,Road to Red,2016,120,"Action,adventure,thriller"
Movie,White Men Can''t Dance,White Men Can''t Dance,2012,105,"Drama,family"
Tvseries,Shooting Gallery,Shooting Gallery,2011,,\n
Tvepisode,Celebrity Mastermind 2009/2010: Episode 5,Celebrity Mastermind 2009/2010: Episode 5,2010,28,Game-show
Movie,The Penthouse,The Penthouse,2010,89,Comedy
Movie,Deep Gold 3D,Deep Gold,2011,86,Action
Videogame,Star Trek Online,Star Trek Online,2010,,"Action,adventure,sci-fi"
Movie,The Man in the Silo,The Man in the Silo,2016,55,Drama
Movie,Jun-09,Jun-09,2018,95,"Horror,mystery,thriller"
Movie,"Glenn, the Flying Robot","Glenn, the Flying Robot",2010,85,"Drama,sci-fi"
Movie,The Waiter,The Waiter,2010,92,"Action,crime,drama"
Movie,Rabbit Hole,Rabbit Hole,2010,91,Drama
Tvepisode,Garage Alone/Camp Happy Helpers,Garage Alone/Camp Happy Helpers,2017,22,"Adventure,animation,comedy"
Movie,Joe Dick,Joe Dick,2017,96,Comedy
Movie,The Devil''s Flower,Tsvetok dyavola,2010,90,"Mystery,romance"
Movie,The Last Airbender,The Last Airbender,2010,103,"Action,adventure,family"
Movie,Freaky Deaky,Freaky Deaky,2012,90,"Comedy,crime,thriller"
Movie,Silent Hill: Revelation,Silent Hill: Revelation,2012,95,Horror
Tvseries,Regresso a Sizalinda,Regresso a Sizalinda,2010,,Drama
Movie,Arthur 3: The War of the Two Worlds,Arthur 3: la guerre des deux mondes,2010,101,"Adventure,animation,family"
Movie,White Knuckles,White Knuckles,2010,88,"Drama,thriller"
Movie,Salt,Salt,2010,100,"Action,crime,mystery"
Tvseries,Game of Thrones,Game of Thrones,2011,57,"Action,adventure,drama"
Movie,Source Code,Source Code,2011,93,"Mystery,romance,sci-fi"
Tvepisode,Balls,Balls,2013,,"Documentary,history"
Movie,Black Swan,Black Swan,2010,108,"Drama,thriller"
Movie,Green Zone,Green Zone,2010,115,"Action,drama,thriller"
Movie,The Amazing Spider-Man,The Amazing Spider-Man,2012,136,"Action,adventure,sci-fi"
Movie,Coffee Sex You,Coffee Sex You,2014,88,Drama
Tvepisode,Insulation,Insulation,2013,,"Documentary,history"
Movie,The Killer Inside Me,The Killer Inside Me,2010,109,"Crime,drama,thriller"
Movie,Robin Hood,Robin Hood,2010,140,"Action,adventure,drama"
Movie,Reach Me,Reach Me,2014,95,"Comedy,crime,drama"
Movie,Nine Dead,Nine Dead,2010,98,"Crime,drama,horror"
Movie,Heart of Now,Heart of Now,2010,90,Drama
Videogame,Final Fantasy XV,Fainaru fantajî XV,2016,,"Action,adventure,fantasy"
Movie,Let Me Survive,Let Me Survive,2013,,Drama
Movie,Beautiful Darling,Beautiful Darling,2010,85,Documentary
Movie,Private Security Officer: Los Angeles,Private Security Officer: Los Angeles,2010,84,"Action,comedy,crime"
Movie,"Truth in Numbers? Everything, According to Wikipedia","Truth in Numbers? Everything, According to Wikipedia",2010,85,Documentary
Movie,Avenge,Avenge,2014,88,Drama
Movie,A Monster in Paris,Un monstre à Paris,2011,90,"Adventure,animation,comedy"
Movie,Devour,Devour,2011,,Horror
Movie,The Trouble with Cali,The Trouble with Cali,2012,,Comedy
Movie,The House of Sun,Dom Solntsa,2010,110,Drama
Movie,Made in Romania,Made in Romania,2010,95,Comedy
Movie,Feast of the Assumption: BTK and the Otero Family Murders,Feast of the Assumption: The Otero Family Murders,2010,86,"Crime,documentary"
Movie,The Sorcerer''s Apprentice,The Sorcerer''s Apprentice,2010,109,"Action,adventure,family"
Movie,The Fighter,The Fighter,2010,116,"Biography,drama,sport"
Movie,Pushin'' Up Daisies,Pushin'' Up Daisies,2010,87,Comedy
Tvseries,Bubble Guppies,Bubble Guppies,2011,24,"Animation,comedy,family"
Movie,Have You Heard from Johannesburg: Hell of a Job,Have You Heard from Johannesburg: Hell of a Job,2010,57,Documentary
Movie,Have You Heard from Johannesburg: Road to Resistance,Have You Heard from Johannesburg: Road to Resistance,2010,65,Documentary
Movie,L''imbroglio nel lenzuolo,L''imbroglio nel lenzuolo,2010,105,"Comedy,romance"
Movie,The Conspirator,The Conspirator,2010,122,"Crime,drama,history"
Movie,Little Witch on a Broomstick,Saxána a Lexikon kouzel,2011,90,"Animation,comedy,family"
Movie,Strange Frame: Love & Sax,Strange Frame: Love & Sax,2012,98,"Animation,crime,music"
Movie,White Wall,White Wall,2010,91,"Action,mystery,sci-fi"
Movie,Hugo,Hugo,2011,126,"Adventure,drama,family"
Movie,Little Fockers,Little Fockers,2010,98,"Comedy,romance"
Movie,The Chosen One,The Chosen One,2010,101,"Comedy,drama"
Movie,The Reason,La razón,2010,70,"Drama,fantasy,history"
Tvepisode,Ick Alone,Ick Alone,2012,,"Animation,family"
Tvepisode,The Big Race,The Big Race,2012,,"Animation,family"
Tvepisode,Windy Night,Windy Night,2012,,"Animation,family"
Tvepisode,World Tree Day,World Tree Day,2012,,"Animation,family"
Movie,Back Roads,Back Roads,2018,101,"Drama,thriller"
Movie,Have You Heard from Johannesburg: Fair Play,Have You Heard from Johannesburg: Fair Play,2010,96,Documentary
Movie,Have You Heard from Johannesburg: The Bottom Line,Have You Heard from Johannesburg: The Bottom Line,2010,86,Documentary
Movie,Lives and Deaths of the Poets,Lives and Deaths of the Poets,2011,93,Comedy
Movie,Headhunter: The Assessment Weekend,Headhunter: The Assessment Weekend,2010,93,Thriller
Movie,Justice League,Justice League,2017,120,"Action,adventure,fantasy"
Movie,Black Limousine,The Land of the Astronauts,2010,102,Drama
Movie,Hitchcock,Hitchcock,2012,98,"Biography,drama"
Movie,Sinatra Club,Sinatra Club,2010,88,"Action,biography,crime"
Short,Detention,Detention,2012,16,"Adventure,comedy,horror"
Movie,Boyle Heights,Boyle Heights,2010,101,Action
Movie,Chooriyan,Chooriyan,2015,,"Drama,musical,romance"
Movie,Fair Game,Fair Game,2010,108,"Biography,drama,thriller"
Videogame,Red Steel 2,Red Steel 2,2010,,"Action,western"
Movie,Sucker Punch,Sucker Punch,2011,110,"Action,fantasy"
Movie,Have You Heard from Johannesburg: Free at Last,Have You Heard from Johannesburg: Free at Last,2010,78,Documentary
Tvseries,Boardwalk Empire,Boardwalk Empire,2010,55,"Crime,drama,history"
Movie,Lottery Ticket,Lottery Ticket,2010,99,Comedy
Movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,"Adventure,family,fantasy"
Movie,Four,Four,2012,75,"Drama,romance"
Movie,Heredity,Heredity,2010,,"Horror,thriller"
Movie,Funkytown,Funkytown,2011,132,Drama
Movie,The Unwanted,The Unwanted,2013,95,"Drama,thriller"
Movie,The Adventures of Tintin,The Adventures of Tintin,2011,107,"Action,adventure,animation"
Movie,You''re Nobody ''til Somebody Kills You,You''re Nobody ''til Somebody Kills You,2012,86,"Horror,thriller"
Movie,El Padrino II: Border Intrusion,El Padrino II: Border Intrusion,2011,90,Crime
Movie,A Dance for Grace,A Dance for Grace,2010,,Drama
Movie,Multiple Sarcasms,Multiple Sarcasms,2010,97,Drama
Videogame,Black Mirror 2,Black Mirror 2,2010,,"Adventure,horror,mystery"
Movie,Machete,Machete,2010,105,"Action,crime,thriller"
Movie,The Magic Crystal,Maaginen kristalli,2011,80,"Adventure,animation,comedy"
Movie,A Flat,A Flat,2010,103,"Drama,horror,romance"
Movie,The Gainesville Ripper,The Gainesville Ripper,2010,90,Horror
Movie,Dear John,Dear John,2010,108,"Drama,romance,war"
Movie,Detention,Detention,2010,81,"Horror,thriller"
Movie,The Green Hornet,The Green Hornet,2011,119,"Action,comedy,crime"
Movie,The Significant Other,The Significant Other,2012,90,"Comedy,romance"
Short,The Passport,The Passport,2010,18,Short
Tvmovie,Dave Brubeck: In His Own Sweet Way,Dave Brubeck: In His Own Sweet Way,2010,85,Documentary
Movie,Hanna,Hanna,2011,111,"Action,drama,thriller"
Movie,The Wolf of Wall Street,The Wolf of Wall Street,2013,180,"Biography,comedy,crime"
Movie,Adventure Scouts,Adventure Scouts,2010,83,"Action,adventure,comedy"
Movie,The Courier,The Courier,2012,95,"Action,crime,drama"
Movie,The Unforgiven,The Unforgiven,2011,115,Drama
Movie,Pelé: Birth of a Legend,Pelé: Birth of a Legend,2016,107,"Biography,drama,sport"
Movie,The Extendables,The Extendables,2014,84,Comedy
Movie,Legend of the Red Reaper,Legend of the Red Reaper,2013,99,"Action,adventure,fantasy"
Movie,The Slimbones,The Slimbones,2014,,Animation
Movie,Bibliothèque Pascal,Bibliothèque Pascal,2010,105,Drama
Movie,The Experiment,The Experiment,2010,96,"Drama,thriller"
Movie,Looking for the Lost Tango,Stadilaista tangoa etsimässä,2010,90,"Documentary,music"
Movie,Two Knives,Two Knives,2011,107,Action
Movie,Straw Dogs,Straw Dogs,2011,110,"Action,drama,thriller"
Movie,Megamind,Megamind,2010,95,"Action,animation,comedy"
Tvmovie,Welcome to the Family,Welcome to the Family,2010,,Reality-tv
Movie,The Young Messiah,The Young Messiah,2016,111,"Drama,fantasy"
Movie,If You Only Knew,If You Only Knew,2011,106,Drama
Movie,Call of Life,Call of Life,2010,60,Documentary
Movie,Last Breath,Last Breath,2010,91,Horror
Movie,The Iron Lady,The Iron Lady,2011,105,"Biography,drama"
Movie,Colombian Interviews,Colombiax`x`n Interviews,2011,,"Drama,thriller"
Movie,Opal,Opal,2010,79,Drama
Movie,The Steamroom,The Steamroom,2010,91,"Comedy,drama"
Movie,Return of the Atom,Atomin paluu,2015,110,Documentary
Movie,Love Sick Diaries,Love Sick Diaries,2010,,Drama
Movie,Knight and Day,Knight and Day,2010,109,"Action,comedy"
Movie,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107,"Action,comedy,crime"
Movie,Alice in Wonderland,Alice in Wonderland,2010,108,"Adventure,family,fantasy"
Movie,Child 44,Child 44,2015,137,"Crime,drama,thriller"
Movie,Bad Dog and Superhero,Bad Dog and Superhero,2014,72,Comedy
Movie,Holy Wars,Holy Wars,2010,84,Documentary
Movie,Felony Murder,Felony Murder,2019,,"Documentary,drama"
Video,The Fracktaplots,The Fracktaplots,2010,66,Comedy
Movie,The Sisterhood of Night,The Sisterhood of Night,2014,104,"Drama,mystery,thriller"
Movie,The Cursed,The Cursed,2010,88,"Horror,romance,thriller"
Movie,Pax,Pax,2010,75,Drama
Movie,Prime of Your Life,Prime of Your Life,2010,93,"Comedy,drama,romance"
Movie,Splintered,Splintered,2010,85,"Horror,thriller"
Movie,The Runaways,The Runaways,2010,106,"Biography,drama,music"
Movie,The Tortured,The Tortured,2010,79,"Horror,thriller"
Movie,Heart Like a Hand Grenade,Heart Like a Hand Grenade,2015,96,Documentary
Movie,Our Brand Is Crisis,Our Brand Is Crisis,2015,107,"Comedy,drama"
Movie,Jeffie Was Here,Jeffie Was Here,2010,110,"Adventure,comedy"
Movie,Deal,Deal,2010,101,"Action,drama"
Movie,Selma,Selma,2014,128,"Biography,drama,history"
Movie,Centurion,Centurion,2010,97,"Action,adventure,drama"
Movie,Patagonia,Patagonia,2010,119,"Adventure,drama"
Movie,The Method,The Method,2017,,"Drama,mystery,romance"
Movie,Certified Copy,Copie conforme,2010,106,Drama
Movie,Takedowns and Falls,Takedowns and Falls,2010,127,"Documentary,sport"
Movie,Babies,Bébé(s),2010,79,Documentary
Movie,Odd Brodsky,Odd Brodsky,2014,93,Comedy
Tvseries,Diário do Olivier,Diário do Olivier,2016,,Family
Movie,Deer Season,Deer Season,2015,92,Thriller
Movie,Rising Star,Rising Star,2010,98,Drama
Movie,The Way Back,The Way Back,2010,133,"Adventure,drama,history"
Movie,Where''s My Stuff?,Where''s My Stuff?,2011,85,Comedy
Movie,Kingshighway,Kingshighway,2010,,Crime
Movie,Programming the Nation?,Programming the Nation?,2011,105,Documentary
Movie,Argo,Argo,2012,120,"Biography,drama,thriller"
Movie,Session,Session,2011,89,Drama
Short,8 Butterflies,8 Butterflies,2010,17,"Drama,horror,short"
Movie,The People I''ve Slept With,The People I''ve Slept With,2012,89,Comedy
Movie,Gunned Down,Gunned Down,2017,95,"Action,thriller"
Movie,Palominas,Palominas,2018,,"Action,drama,western"
Movie,Gemini Man,Gemini Man,2019,,"Action,drama,sci-fi"
Movie,The Pardon,The Pardon,2013,120,Crime
Movie,Dead Americans,Dead Americans,2010,,Sci-fi
Movie,Kill Speed,Kill Speed,2010,113,"Action,crime,thriller"
Movie,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133,Drama
Movie,Tied in Blood,Tied in Blood,2012,88,"Drama,horror,mystery"
Movie,Asylum Blackout,The Incident,2011,85,"Horror,thriller"
Movie,The Magnificent Eleven,The Magnificent Eleven,2013,91,"Comedy,drama,sport"
Movie,Secretariat,Secretariat,2010,123,"Biography,drama,family"
Movie,Krrish 3,Krrish 3,2013,152,"Action,adventure,sci-fi"
Movie,Poltergeist,Poltergeist,2015,93,"Horror,thriller"
Movie,Tied to a Chair,Tied to a Chair,2011,94,Comedy
Short,The Small Assassin,The Small Assassin,2011,16,"Mystery,short,thriller"
Tvepisode,Baby on Board,Baby on Board,2010,,"Comedy,romance"
Movie,Beautiful Girl,Beautiful Girl,2014,90,Drama
Movie,The Warrior''s Way,The Warrior''s Way,2010,100,"Action,fantasy,western"
Movie,Inseparable,Xing ying bu li,2011,97,"Drama,mystery"
Movie,The Descendants,The Descendants,2011,115,"Comedy,drama"
Tvminiseries,Alias Grace,Alias Grace,2017,60,"Biography,crime,drama"
Movie,Bad Meat,Bad Meat,2011,92,"Comedy,horror"
Movie,Somewhere Tonight,Somewhere Tonight,2011,85,"Comedy,drama,romance"
Movie,Iron Sky,Iron Sky,2012,93,"Action,comedy,sci-fi"
Movie,Cold Skin,Cold Skin,2017,108,"Adventure,horror,sci-fi"
Movie,The Eagle,The Eagle,2011,114,"Action,adventure,drama"
Movie,Suspiria,Suspiria,2018,152,"Fantasy,horror,mystery"
Movie,The Photon Effect,The Photon Effect,2010,102,Sci-fi
Movie,Women''s Studies,Women''s Studies,2010,96,Horror
Movie,Cody the Robosapien,Robosapien: Rebooted,2013,86,"Adventure,drama,family"
Movie,Everyday,Everyday,2012,106,Drama
Tvseries,Unterwegs in Sachsen,Unterwegs in Sachsen,2018,30,Documentary
Tvseries,Unterwegs in Sachsen-Anhalt,Unterwegs in Sachsen-Anhalt,2016,30,Documentary
Tvseries,Unterwegs in Thüringen,Unterwegs in Thüringen,2018,30,Documentary
Movie,The Book of Eli,The Book of Eli,2010,118,"Action,adventure,drama"
Videogame,StarCraft II: Wings of Liberty,StarCraft II: Wings of Liberty,2010,,"Action,sci-fi"
Movie,The King of Fighters,The King of Fighters,2010,93,"Action,sci-fi,thriller"
Movie,Legion,Legion,2010,100,"Action,fantasy,horror"
Movie,The Story of Luke,The Story of Luke,2012,96,"Comedy,drama"
Movie,The Bounty Hunter,The Bounty Hunter,2010,110,"Action,comedy,romance"
Movie,Manipulation,Manipulation,2011,90,"Drama,thriller"
Movie,Let the Game Begin,Let the Game Begin,2010,110,"Comedy,drama,mystery"
Movie,The Nutcracker in 3D,The Nutcracker in 3D,2010,110,"Action,family,fantasy"
Movie,Just Inès,Just Inès,2010,90,Drama
Tvmovie,Dark Island,Dark Island,2010,87,"Action,sci-fi,thriller"
Movie,The Legend of Hercules,The Legend of Hercules,2014,99,"Action,adventure,fantasy"
Movie,Not Another B Movie,Not Another B Movie,2010,87,Comedy
Movie,For the Good of Others,El mal ajeno,2010,107,"Drama,sci-fi,thriller"
Tvseries,Titans,Titans,2018,45,"Action,adventure,fantasy"
Movie,Silver Linings Playbook,Silver Linings Playbook,2012,122,"Comedy,drama,romance"
Movie,Wasteland,Wasteland,2011,80,"Action,adventure,sci-fi"
Movie,You and I,You and I,2011,100,"Drama,romance"
Movie,Ghost Hoax,Ghost Hoax,2010,108,"Horror,mystery,thriller"
Video,Cross,Cross,2011,105,"Action,fantasy"
Movie,Unfinished Song,Song for Marion,2012,90,"Comedy,drama,music"
Movie,Aaj Kal,Aaj Kal,2010,90,"Comedy,romance"
Movie,Camp Hell,Camp Hell,2010,99,"Drama,horror"
Movie,Caris'' Peace,Caris'' Peace,2011,76,Documentary
Movie,Parental Guidance,Parental Guidance,2012,105,"Comedy,family"
Movie,Beyond the Barbed Wire: An Artist View of the Holocaust,Beyond the Barbed Wire: An Artist View of the Holocaust,2010,68,"Documentary,war"
Video,Einstein Pals,Einstein Pals,2011,,Family
Tvseries,Living Biblically,Living Biblically,2018,30,Comedy
Movie,"Girl, Adopted","Girl, Adopted",2013,78,"Biography,documentary,drama"
Movie,Howl,Howl,2010,84,"Biography,drama,romance"
Movie,Pablo,Pablo,2012,90,"Animation,biography"
Movie,Chasing Happiness,Chasing Happiness,2012,80,Comedy
Movie,The Singularity Is Near,The Singularity Is Near,2010,79,"Documentary,drama,sci-fi"
Video,Boy Toy,Boy Toy,2011,91,Comedy
Tvseries,The Shannara Chronicles,The Shannara Chronicles,2016,42,"Adventure,fantasy,sci-fi"
Movie,"Havana, Habana","Havana, Habana",2017,65,Drama
Movie,The Portal,The Portal,2010,86,Horror
Movie,Ivory,Ivory,2010,84,"Drama,music"
Movie,Lost Everything,Lost Everything,2010,97,Drama
